ResponseId,WaveYear,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Gender,Age,Formal Education,Degree Status,Major,Experience_1,Experience_2,Experience_3,Experience_4,Experience_5,Experience_6,Q31_NPS_GROUP,Competition NPS,Q33_1,Q33_2,Q33_3,Q33_4,Prepared_Environment,Prepared_Rules,Prepared_Role,Prepared_Actions,Prepared_Communication,Prepared_Ethics,Scenario_Iterate,Scenario_OptionSelect_ParentTopics,Team ID,Differing abilities_1,Differing abilities_2,Differing abilities_3,CD-1,CD-2,CD-3,CD-4,OC-1,OC-2,OC-3,OC-4,OC-5,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q27_NPS_GROUP,Q27,Q28_NPS_GROUP,Q28,Q29_NPS_GROUP,Q29
R_sXp0l7MLgYSOhe9,8.0,1/15/2023 11:34,1/15/2023 11:37,0,129.21.125.23,100,178,1,1/15/2023 11:37,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,1,5,1,,,,,,,,,,,,,,,,,,14,2,1,3,6.0,5.0,4.0,5.0,5,5,5,5,5,,,,,,,,,,,
R_3PXO4OlsyUZDokh,8.0,1/15/2023 11:32,1/15/2023 11:37,0,174.208.40.59,100,272,1,1/15/2023 11:37,,,,,42.8354,-78.7573,anonymous,EN,1,2,1,1,1,,3,4,1,,,,,,,,,,,,,,,,,,14,1,1,1,4.0,6.0,3.0,3.0,5,4,5,5,5,,,,,,,,,,,
R_27HJdZQ8vMIhksD,8.0,1/15/2023 11:32,1/15/2023 11:37,0,166.194.188.88,100,326,1,1/15/2023 11:37,,,,,42.723,-73.8177,anonymous,EN,1,2,1,4,3,,4,4,1,,,,,,,,,,,,,,,,,,3,3,1,4,4.0,5.0,5.0,2.0,4,3,5,4,5,,,,,,,,,,,
R_6s1ZW2BjSJwxmfL,8.0,1/15/2023 11:33,1/15/2023 11:37,0,129.21.255.89,100,260,1,1/15/2023 11:37,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,1,4,1,,,,,,,,,,,,,,,,,,4,1,1,1,5.0,5.0,4.0,2.0,5,5,5,4,5,,,,,,,,,,,
R_1DTrvlEsE1MlN8h,8.0,1/15/2023 11:31,1/15/2023 11:38,0,166.192.43.10,100,362,1,1/15/2023 11:38,,,,,42.9297,-78.7434,anonymous,EN,1,2,1,4,3,,4,4,1,,,,,,,,,,,,,,,,,,10,1,1,1,4.0,4.0,2.0,1.0,5,4,5,4,4,,,,,,,,,,,
R_3PC5Sr0et99xlZz,8.0,1/15/2023 11:35,1/15/2023 11:40,0,129.21.255.104,100,311,1,1/15/2023 11:40,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,5,5,1,,,,,,,,,,,,,,,,,,6,4,5,5,5.0,4.0,5.0,3.0,3,4,5,5,5,,,,,,,,,,,
R_3n6gNHllhVeslHj,8.0,1/15/2023 11:32,1/15/2023 11:32,0,129.21.255.85,16,26,0,1/22/2023 11:32,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,
R_egoJqRaDby5tWSt,8.0,1/15/2023 11:32,1/15/2023 11:32,0,129.21.255.102,16,19,0,1/22/2023 11:32,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
R_26c2ErWuOsX2mAZ,8.0,1/15/2023 11:31,1/15/2023 11:32,0,129.21.255.84,11,50,0,1/22/2023 11:33,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2aE3NwwXx3SYU4J,8.0,1/15/2023 11:31,1/15/2023 11:32,0,129.21.255.106,0,56,0,1/22/2023 11:33,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_p5WQ47bKZ6ASNrz,8.0,1/15/2023 11:32,1/15/2023 11:32,0,209.107.189.160,0,33,0,1/22/2023 11:33,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2rSfcyS52CtJahf,8.0,1/15/2023 11:32,1/15/2023 11:32,0,104.28.55.80,0,50,0,1/22/2023 11:33,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2VfkBEFjOUneiG5,8.0,1/15/2023 11:32,1/15/2023 11:33,0,146.75.244.1,0,27,0,1/22/2023 11:33,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2e3af0s4I8M8XfH,8.0,1/15/2023 11:32,1/15/2023 11:33,0,174.208.44.86,53,29,0,1/22/2023 11:33,,,,,,,anonymous,EN,1,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
R_3PT3KpQ85658xnd,8.0,1/15/2023 11:32,1/15/2023 11:34,0,166.192.43.78,74,120,0,1/22/2023 11:35,,,,,,,anonymous,EN,1,2,1,4,3,,5,5,2,,,,,,,,,,,,,,,,,,6,1,1,1,5.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,
R_5jfAr3trFbVzrCy,9.0,1/14/2024 12:24,1/14/2024 12:24,0,129.21.255.73,100,23,1,1/14/2024 12:24,,,,,43.0801,-77.6342,anonymous,EN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1KuAY4LA0gzT0Uv,9.0,1/14/2024 12:24,1/14/2024 12:25,0,166.194.188.102,100,31,1,1/14/2024 12:25,,,,,40.7064,-73.9473,anonymous,EN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_6zVLxk9ePRhM7Qt,9.0,1/14/2024 12:24,1/14/2024 12:26,0,129.21.255.86,100,162,1,1/14/2024 12:26,,,,,43.0801,-77.6342,anonymous,EN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3ElQ5coXuLajVzt,9.0,1/14/2024 12:24,1/14/2024 12:27,0,174.208.34.225,100,130,1,1/14/2024 12:27,,,,,42.9526,-78.895,anonymous,EN,1,2,1,1,1,,7,5,3,,,,,,,,,,,,,,,,,,5,1,1,1,5.0,5.0,3.0,2.0,5,5,5,5,5,,,,,,,,,,,
R_5NU6frxRUUV7dqF,9.0,1/14/2024 12:24,1/14/2024 12:27,0,129.21.255.106,100,138,1,1/14/2024 12:27,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,4,4,,6,6,3,,,,,,,,,,,,,,,,,,9,2,1,1,1.0,4.0,1.0,2.0,4,4,5,5,5,,,,,,,,,,,
R_1HI9bTJHfedFlZS,9.0,1/14/2024 12:24,1/14/2024 12:27,0,174.208.40.71,100,138,1,1/14/2024 12:27,,,,,42.9074,-78.8197,anonymous,EN,1,2,1,4,1,,4,4,1,,,,,,,,,,,,,,,,,,5,1,1,1,3.0,3.0,4.0,2.0,4,4,4,5,5,,,,,,,,,,,
R_1pR1cjQzguiP4OL,9.0,1/14/2024 12:25,1/14/2024 12:27,0,166.192.43.35,100,130,1,1/14/2024 12:27,,,,,43.0451,-76.1739,anonymous,EN,1,2,1,2,1,,3,1,3,,,,,,,,,,,,,,,,,,6,1,1,1,5.0,6.0,4.0,3.0,5,5,4,5,5,,,,,,,,,,,
R_5hFNqhRQp3xnW4E,9.0,1/14/2024 12:24,1/14/2024 12:27,0,104.28.55.56,100,147,1,1/14/2024 12:27,,,,,43.1555,-77.6101,anonymous,EN,1,1,1,1,3,,2,4,1,,,,,,,,,,,,,,,,,,10,1,1,4,4.0,6.0,4.0,3.0,5,5,5,4,5,,,,,,,,,,,
R_6s1ki14dNFHDqHZ,9.0,1/14/2024 12:24,1/14/2024 12:27,0,166.194.188.28,100,146,1,1/14/2024 12:27,,,,,40.7064,-73.9473,anonymous,EN,1,2,1,4,3,,7,4,3,,,,,,,,,,,,,,,,,,8,1,1,1,7.0,6.0,5.0,2.0,4,4,5,5,5,,,,,,,,,,,
R_60Yj34TePH0KWDL,9.0,1/14/2024 12:25,1/14/2024 12:27,0,146.70.202.134,100,98,1,1/14/2024 12:27,,,,,40.7123,-74.0068,anonymous,EN,1,4,13,,,,1,2,1,,,,,,,,,,,,,,,,,,6,3,,,,,,,4,4,4,4,4,,,,,,,,,,,
R_64jT7pl2BTkUTyL,9.0,1/14/2024 12:24,1/14/2024 12:27,0,166.192.43.42,100,171,1,1/14/2024 12:27,,,,,43.0451,-76.1739,anonymous,EN,1,2,1,3,3,,4,5,1,,,,,,,,,,,,,,,,,,6,4,2,4,4.0,6.0,4.0,1.0,5,5,5,5,4,,,,,,,,,,,
R_3P0SHGO2Ul6QE7f,9.0,1/14/2024 12:24,1/14/2024 12:27,0,166.192.43.67,100,177,1,1/14/2024 12:27,,,,,43.0451,-76.1739,anonymous,EN,1,2,1,3,3,,7,6,1,,,,,,,,,,,,,,,,,,9,1,1,1,4.0,4.0,4.0,,4,4,4,4,4,,,,,,,,,,,
R_6ELtCns1SqoygxZ,9.0,1/14/2024 12:24,1/14/2024 12:27,0,104.28.57.55,100,185,1,1/14/2024 12:27,,,,,43.1555,-77.6101,anonymous,EN,1,2,1,3,3,,2,5,1,,,,,,,,,,,,,,,,,,8,1,1,1,4.0,6.0,3.0,1.0,5,5,5,5,5,,,,,,,,,,,
R_3BGsr6gSMa8NkuR,9.0,1/14/2024 12:24,1/14/2024 12:27,0,174.208.32.187,100,191,1,1/14/2024 12:27,,,,,42.9074,-78.8197,anonymous,EN,1,1,1,4,4,,4,1,1,,,,,,,,,,,,,,,,,,6,1,1,1,6.0,6.0,5.0,1.0,4,5,5,5,5,,,,,,,,,,,
R_5eJ06itbvr5WDex,9.0,1/14/2024 12:24,1/14/2024 12:27,0,129.21.255.75,100,190,1,1/14/2024 12:27,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,3,3,,5,3,1,,,,,,,,,,,,,,,,,,8,2,1,1,5.0,7.0,2.0,1.0,5,5,5,4,4,,,,,,,,,,,
R_1kvQwt5mBPBmGwl,9.0,1/14/2024 12:24,1/14/2024 12:27,0,129.21.255.72,100,225,1,1/14/2024 12:27,,,,,43.0801,-77.6342,anonymous,EN,1,1,1,1,3,,3,2,1,,,,,,,,,,,,,,,,,,4,1,1,1,4.0,4.0,4.0,,3,4,,4,3,,,,,,,,,,,
R_6vmTuStEz60TXu9,9.0,1/14/2024 12:25,1/14/2024 12:28,0,129.21.255.101,100,131,1,1/14/2024 12:28,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,4,2,,4,5,3,,,,,,,,,,,,,,,,,,12,2,1,2,4.0,5.0,4.0,5.0,4,4,4,4,4,,,,,,,,,,,
R_3ocrP47gDJTTZvP,9.0,1/14/2024 12:24,1/14/2024 12:28,0,166.194.188.134,100,204,1,1/14/2024 12:28,,,,,40.7064,-73.9473,anonymous,EN,1,2,1,3,3,,4,4,4,,,,,,,,,,,,,,,,,,2,1,1,3,4.0,4.0,4.0,4.0,5,5,5,5,5,,,,,,,,,,,
R_1Qth0o0IEkGqj5z,9.0,1/14/2024 12:24,1/14/2024 12:28,0,129.21.255.91,100,196,1,1/14/2024 12:28,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,3,3,,4,4,1,,,,,,,,,,,,,,,,,,9,1,1,1,3.0,4.0,4.0,4.0,4,4,4,4,4,,,,,,,,,,,
R_3zegvppU5a8OzND,9.0,1/14/2024 12:24,1/14/2024 12:28,0,129.21.114.25,100,200,1,1/14/2024 12:28,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,1,,7,4,2,,,,,,,,,,,,,,,,,,14,2,1,2,3.0,7.0,7.0,3.0,4,4,4,5,4,,,,,,,,,,,
R_1yFdIHmOq8rogwh,9.0,1/14/2024 12:24,1/14/2024 12:28,0,129.21.255.70,100,207,1,1/14/2024 12:28,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,1,3,1,,,,,,,,,,,,,,,,,,4,4,1,1,6.0,6.0,6.0,3.0,5,5,5,5,5,,,,,,,,,,,
R_6pGP166ZPtT5G7L,9.0,1/14/2024 12:25,1/14/2024 12:28,0,104.28.132.149,100,195,1,1/14/2024 12:28,,,,,38.9567,-77.2278,anonymous,EN,1,2,1,4,3,,5,5,2,,,,,,,,,,,,,,,,,,8,3,1,1,4.0,3.0,2.0,1.0,5,5,5,4,5,,,,,,,,,,,
R_3qDAFqZUGky3F5Y,9.0,1/14/2024 12:24,1/14/2024 12:28,0,129.21.102.46,100,233,1,1/14/2024 12:28,,,,,43.0747,-77.5181,anonymous,EN,1,2,1,3,3,,5,5,2,,,,,,,,,,,,,,,,,,6,1,1,1,4.0,5.0,4.0,4.0,3,4,5,5,5,,,,,,,,,,,
R_5CdoZzrKQKrZE9U,9.0,1/14/2024 12:25,1/14/2024 12:28,0,198.54.135.59,100,157,1,1/14/2024 12:28,,,,,39.018,-77.539,anonymous,EN,1,2,1,4,3,,6,5,3,,,,,,,,,,,,,,,,,,8,2,1,2,4.0,6.0,3.0,2.0,4,4,4,5,4,,,,,,,,,,,
R_3S0p2Zo8ArX2X97,9.0,1/14/2024 12:24,1/14/2024 12:28,0,129.21.255.109,100,213,1,1/14/2024 12:28,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,3,1,,2,6,2,,,,,,,,,,,,,,,,,,6,1,1,1,4.0,5.0,4.0,1.0,5,5,5,4,4,,,,,,,,,,,
R_6erFeoiC7n9hlZJ,9.0,1/14/2024 12:24,1/14/2024 12:28,0,129.21.255.109,100,233,1,1/14/2024 12:28,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,3,3,,5,5,1,,,,,,,,,,,,,,,,,,4,3,1,1,4.0,5.0,3.0,4.0,4,5,4,3,4,,,,,,,,,,,
R_6O0kXyI5SaTL03f,9.0,1/14/2024 12:25,1/14/2024 12:28,0,129.21.255.103,100,202,1,1/14/2024 12:28,,,,,43.0801,-77.6342,anonymous,EN,1,4,1,4,3,,7,6,1,,,,,,,,,,,,,,,,,,6,5,2,5,3.0,6.0,4.0,4.0,3,5,5,5,5,,,,,,,,,,,
R_7OrWspvjWSrEl4X,9.0,1/14/2024 12:25,1/14/2024 12:28,0,166.192.43.71,100,206,1,1/14/2024 12:28,,,,,43.0451,-76.1739,anonymous,EN,1,2,1,3,3,,5,5,1,,,,,,,,,,,,,,,,,,6,3,3,1,,,,,,,,,,,,,,,,,,,,
R_7KkHKYBk00qvkPM,9.0,1/14/2024 12:24,1/14/2024 12:28,0,166.194.188.91,100,239,1,1/14/2024 12:28,,,,,40.7064,-73.9473,anonymous,EN,1,2,2,3,3,,3,3,1,,,,,,,,,,,,,,,,,,6,3,1,4,6.0,7.0,4.0,4.0,3,5,5,5,5,,,,,,,,,,,
R_6dWv3PrBduTOjvu,9.0,1/14/2024 12:25,1/14/2024 12:28,0,129.21.255.81,100,176,1,1/14/2024 12:28,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,1,5,1,,,,,,,,,,,,,,,,,,3,1,1,1,5.0,7.0,4.0,2.0,4,5,5,5,5,,,,,,,,,,,
R_5ku2P6WYtIkye9z,9.0,1/14/2024 12:24,1/14/2024 12:28,0,129.21.255.85,100,286,1,1/14/2024 12:28,,,,,43.0801,-77.6342,anonymous,EN,1,4,1,1,3,,7,6,3,,,,,,,,,,,,,,,,,,4,3,1,4,6.0,6.0,4.0,3.0,4,5,5,4,5,,,,,,,,,,,
R_32FWEd9lmhW29Ct,9.0,1/14/2024 12:24,1/14/2024 12:28,0,129.21.255.82,100,293,1,1/14/2024 12:28,,,,,43.0801,-77.6342,anonymous,EN,1,1,1,1,3,,1,5,1,,,,,,,,,,,,,,,,,,3,1,1,1,4.0,6.0,6.0,5.0,5,4,5,3,5,,,,,,,,,,,
R_72LKTmPtLTeg3Tp,9.0,1/14/2024 12:24,1/14/2024 12:28,0,129.21.255.104,100,270,1,1/14/2024 12:28,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,3,1,,1,5,2,,,,,,,,,,,,,,,,,,7,1,1,1,5.0,4.0,6.0,1.0,5,4,4,5,5,,,,,,,,,,,
R_3QJGzFGnAjs9Yyo,9.0,1/14/2024 12:24,1/14/2024 12:29,0,174.208.45.212,100,256,1,1/14/2024 12:29,,,,,43.1444,-77.5057,anonymous,EN,1,2,1,3,3,,4,3,1,,,,,,,,,,,,,,,,,,8,3,,,4.0,6.0,5.0,3.0,5,5,5,4,5,,,,,,,,,,,
R_7ZNuR8a7EWfQhjI,9.0,1/14/2024 12:26,1/14/2024 12:29,0,129.21.255.80,100,152,1,1/14/2024 12:29,,,,,43.0801,-77.6342,anonymous,EN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3k0N8AgWV1R3lqm,9.0,1/14/2024 12:24,1/14/2024 12:29,0,166.192.43.73,100,252,1,1/14/2024 12:29,,,,,43.0451,-76.1739,anonymous,EN,1,2,1,2,3,,1,4,1,,,,,,,,,,,,,,,,,,4,2,1,1,4.0,4.0,4.0,4.0,4,5,5,3,4,,,,,,,,,,,
R_5UfpyRzF6MrXkyt,9.0,1/14/2024 12:25,1/14/2024 12:29,0,166.194.188.23,100,205,1,1/14/2024 12:29,,,,,40.7064,-73.9473,anonymous,EN,1,1,1,2,3,,2,5,1,,,,,,,,,,,,,,,,,,12,1,1,1,5.0,5.0,3.0,3.0,5,5,5,5,5,,,,,,,,,,,
R_6YXoySXlYvkeeR3,9.0,1/14/2024 12:25,1/14/2024 12:29,0,129.21.255.84,100,209,1,1/14/2024 12:29,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,1,,5,5,1,,,,,,,,,,,,,,,,,,10,1,1,1,3.0,4.0,4.0,2.0,4,5,5,4,5,,,,,,,,,,,
R_7rMnYrVNi0GW7zb,9.0,1/14/2024 12:25,1/14/2024 12:29,0,129.21.255.106,100,244,1,1/14/2024 12:29,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,4,3,,7,6,3,,,,,,,,,,,,,,,,,,4,1,1,1,5.0,4.0,4.0,7.0,5,5,5,5,5,,,,,,,,,,,
R_1fl7lLEgeHDamnd,9.0,1/14/2024 12:24,1/14/2024 12:29,0,129.21.40.253,100,272,1,1/14/2024 12:29,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,3,2,1,,,,,,,,,,,,,,,,,,3,3,1,5,4.0,7.0,3.0,2.0,4,4,3,5,3,,,,,,,,,,,
R_5NWoVqreFfXeWK7,9.0,1/14/2024 12:25,1/14/2024 12:29,0,149.34.244.152,100,265,1,1/14/2024 12:29,,,,,52.3716,4.8883,anonymous,EN,1,2,1,4,1,,7,4,1,,,,,,,,,,,,,,,,,,6,3,1,2,6.0,6.0,4.0,2.0,5,5,5,5,5,,,,,,,,,,,
R_1fk2hQ9D43pznEE,9.0,1/14/2024 12:24,1/14/2024 12:29,0,129.21.255.85,100,288,1,1/14/2024 12:29,,,,,43.0801,-77.6342,anonymous,EN,1,1,1,1,3,,3,2,1,,,,,,,,,,,,,,,,,,7,1,1,1,3.0,5.0,2.0,1.0,5,4,4,5,4,,,,,,,,,,,
R_1YWWpQ0J6wKW95w,9.0,1/14/2024 12:25,1/14/2024 12:29,0,129.21.255.87,100,263,1,1/14/2024 12:29,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,2,1,,1,3,1,,,,,,,,,,,,,,,,,,11,1,1,1,4.0,4.0,3.0,2.0,5,5,5,5,5,,,,,,,,,,,
R_1e46bMGsUCNMgbH,9.0,1/14/2024 12:24,1/14/2024 12:29,0,107.77.226.37,100,320,1,1/14/2024 12:29,,,,,40.7263,-73.9818,anonymous,EN,1,2,1,1,3,,1,6,1,,,,,,,,,,,,,,,,,,4,1,1,1,4.0,6.0,2.0,2.0,4,5,4,4,5,,,,,,,,,,,
R_70BGwwNb7jhYkoE,9.0,1/14/2024 12:26,1/14/2024 12:29,0,129.21.255.109,100,214,1,1/14/2024 12:29,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,5,4,1,,,,,,,,,,,,,,,,,,2,1,1,1,7.0,7.0,5.0,5.0,5,5,5,5,5,,,,,,,,,,,
R_5IiM4mNqcXPspVK,9.0,1/14/2024 12:25,1/14/2024 12:29,0,129.21.255.88,100,243,1,1/14/2024 12:29,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,2,1,,2,4,1,,,,,,,,,,,,,,,,,,10,1,1,1,2.0,4.0,3.0,3.0,4,4,4,4,4,,,,,,,,,,,
R_6EQgL7UqfC4GrzU,9.0,1/14/2024 12:24,1/14/2024 12:29,0,129.21.255.101,100,301,1,1/14/2024 12:30,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,2,3,,7,6,1,,,,,,,,,,,,,,,,,,6,3,1,1,4.0,6.0,5.0,7.0,5,5,5,5,4,,,,,,,,,,,
R_5fKq0xEJVyyZZ3r,9.0,1/14/2024 12:28,1/14/2024 12:30,0,129.21.255.79,100,92,1,1/14/2024 12:30,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,2,1,,1,3,2,,,,,,,,,,,,,,,,,,15,5,1,1,1.0,6.0,3.0,2.0,4,4,4,4,4,,,,,,,,,,,
R_6Hpx82qWnEZcrst,9.0,1/14/2024 12:24,1/14/2024 12:30,0,129.21.255.83,100,333,1,1/14/2024 12:30,,,,,43.0801,-77.6342,anonymous,EN,1,2,2,3,3,,5,4,1,,,,,,,,,,,,,,,,,,3,2,1,3,4.0,4.0,5.0,6.0,3,3,4,5,4,,,,,,,,,,,
R_38RKJgkuiZyISw8,9.0,1/14/2024 12:28,1/14/2024 12:30,0,129.21.255.71,100,153,1,1/14/2024 12:30,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,6,7,2,,,,,,,,,,,,,,,,,,3,3,1,2,4.0,5.0,4.0,4.0,4,5,5,4,5,,,,,,,,,,,
R_5CZcN0hSvguUFod,9.0,1/14/2024 12:23,1/14/2024 12:31,0,174.208.33.134,100,433,1,1/14/2024 12:31,,,,,42.8354,-78.7573,anonymous,EN,1,2,2,1,3,,1,2,1,,,,,,,,,,,,,,,,,,3,3,1,1,3.0,4.0,3.0,4.0,5,5,5,4,5,,,,,,,,,,,
R_3FsdUL4dtnGPMIN,9.0,1/14/2024 12:24,1/14/2024 12:31,0,129.21.255.85,100,378,1,1/14/2024 12:31,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,1,3,1,,,,,,,,,,,,,,,,,,10,1,1,1,4.0,4.0,3.0,3.0,5,5,5,4,4,,,,,,,,,,,
R_7jGNZG8yYPKiCV2,9.0,1/14/2024 12:25,1/14/2024 12:31,0,129.21.255.81,100,335,1,1/14/2024 12:31,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,1,,1,5,1,,,,,,,,,,,,,,,,,,10,1,1,1,4.0,4.0,4.0,5.0,4,4,5,5,4,,,,,,,,,,,
R_6iViowjzQq3ghBC,9.0,1/14/2024 12:24,1/14/2024 12:31,0,107.77.226.4,100,407,1,1/14/2024 12:31,,,,,40.7263,-73.9818,anonymous,EN,1,2,1,3,3,,4,6,3,,,,,,,,,,,,,,,,,,5,1,1,2,4.0,5.0,4.0,3.0,5,5,5,4,5,,,,,,,,,,,
R_7bFDj7R9o1OXezD,9.0,1/14/2024 12:29,1/14/2024 12:31,0,129.21.255.109,100,149,1,1/14/2024 12:31,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,1,2,1,,,,,,,,,,,,,,,,,,3,1,1,1,4.0,6.0,3.0,2.0,1,4,4,5,4,,,,,,,,,,,
R_3OOKzW5uIqkqU9P,9.0,1/14/2024 12:24,1/14/2024 12:31,0,129.21.255.84,100,462,1,1/14/2024 12:31,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,3,,3,5,1,,,,,,,,,,,,,,,,,,6,2,1,1,4.0,5.0,,,,5,4,4,4,,,,,,,,,,,
R_3DYnxouQsaIxGQJ,9.0,1/14/2024 12:24,1/14/2024 12:32,0,129.21.255.75,100,476,1,1/14/2024 12:32,,,,,43.0801,-77.6342,anonymous,EN,1,1,1,2,3,,4,3,1,,,,,,,,,,,,,,,,,,15,2,1,2,7.0,4.0,4.0,2.0,2,2,4,4,2,,,,,,,,,,,
R_6sdozrykQXEvtU3,9.0,1/14/2024 12:24,1/14/2024 12:33,0,129.21.255.101,100,515,1,1/14/2024 12:33,,,,,43.0801,-77.6342,anonymous,EN,1,2,1,1,1,,3,4,2,,,,,,,,,,,,,,,,,,15,3,1,1,5.0,7.0,5.0,1.0,2,4,5,5,4,,,,,,,,,,,
R_3qqHltiKS7r395F,9.0,1/14/2024 12:24,1/14/2024 12:34,0,68.235.33.134,100,600,1,1/14/2024 12:34,,,,,41.871,-87.6289,anonymous,EN,1,2,1,3,3,,2,3,1,,,,,,,,,,,,,,,,,,8,1,1,1,4.0,6.0,3.0,2.0,5,5,5,5,5,,,,,,,,,,,
R_61n60VkWhzxYDFx,9.0,1/14/2024 12:24,1/14/2024 12:34,0,185.195.59.124,100,588,1,1/14/2024 12:34,,,,,40.7157,-74,anonymous,EN,1,2,4,,,,4,4,4,,,,,,,,,,,,,,,,,,15,3,,,,,,,,,,,,,,,,,,,,,,
R_17TgAHmeBinHogF,9.0,1/14/2024 12:24,1/14/2024 12:24,0,129.21.255.107,10,6,0,1/21/2024 12:24,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7V3dD2vMwIZH0SY,9.0,1/14/2024 12:24,1/14/2024 12:24,0,206.0.71.41,55,38,0,1/21/2024 12:25,,,,,,,anonymous,EN,1,2,1,4,3,,5,6,5,,,,,,,,,,,,,,,,,,13,3,,,,,,,,,,,,,,,,,,,,,,
R_5jUaDfFYRA0CvD3,9.0,1/14/2024 12:24,1/14/2024 12:24,0,129.21.255.85,10,12,0,1/21/2024 12:25,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5Pd745XN7iuRfRn,9.0,1/14/2024 12:25,1/14/2024 12:25,0,129.21.255.102,10,7,0,1/21/2024 12:25,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3APAkIoP8RVLg1b,9.0,1/14/2024 12:24,1/14/2024 12:25,0,129.21.255.107,20,46,0,1/21/2024 12:25,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
R_3JYHERYgHmb0PkJ,9.0,1/14/2024 12:24,1/14/2024 12:25,0,129.21.255.88,10,38,0,1/21/2024 12:25,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7QsIaiXvtllrVIQ,9.0,1/14/2024 12:24,1/14/2024 12:25,0,129.21.255.88,20,73,0,1/21/2024 12:25,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,
R_3nOanwFfKDUc4nr,9.0,1/14/2024 12:24,1/14/2024 12:25,0,129.21.255.109,10,31,0,1/21/2024 12:25,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
